ride_id,rider_id,driver_id,city,pickup_at,distance_mi,surge_mult,rider_rating,duration_min,fare_usd
333,3779,550,Chicago,2025-10-31 09:45:00,3.84,1.36,4,11.9,12.05
334,2289,793,Seattle,2025-10-13 09:35:00,5.7,1.42,5,15.9,15.13
335,3456,696,Boston,2025-05-03 18:30:00,5.81,1,4,16.4,10.54
336,243,714,Boston,2025-02-27 14:20:00,11.09,1.6,5,33.8,29.85
337,1897,46,Seattle,2025-07-09 21:20:00,6.13,1.23,5,18.9,14.49
338,1943,514,Boston,2025-04-30 12:00:00,3.19,1.31,5,7,8.72
339,2457,751,Chicago,2025-10-03 16:25:00,15.05,1.06,5,43.6,26.67
340,334,661,Austin,2025-12-23 12:45:00,3.91,1,5,11.7,5.22
341,1708,61,Seattle,2025-12-27 04:55:00,10.06,1,4,31.1,18.12
342,2008,162,Seattle,2025-03-20 02:40:00,3.55,1,5,9.6,6.93
343,905,460,San Francisco,2025-03-06 02:50:00,5.64,1.1,5,17.7,12.15
344,2335,174,Chicago,2025-10-04 14:10:00,9.15,1.24,5,28.5,20.29
345,88,696,Chicago,2025-12-15 08:05:00,2.65,1.15,5,5.2,6.85
346,1980,242,Austin,2025-04-22 08:45:00,5.55,1.39,4,16.3,12.22
347,2959,663,Seattle,2025-12-07 06:10:00,3.07,1.43,5,9.3,9.7
348,401,566,Seattle,2025-10-24 15:00:00,1.96,1,5,8.2,3.62
349,1624,654,Boston,2025-02-22 22:50:00,5.42,1.53,5,14.5,15.24
350,1403,200,Seattle,2025-08-03 07:20:00,4.12,1,5,9.4,8.98
351,313,439,Chicago,2025-12-20 20:15:00,3.28,1,5,10.2,7.58
352,3678,549,San Francisco,2025-08-02 01:55:00,1.99,1.41,3,5.1,7.35
353,3102,51,San Francisco,2025-12-30 22:55:00,5.44,1,3,15.8,10.98
354,818,652,Boston,2025-12-31 23:15:00,2.01,1.51,NA,4.1,7.62
355,1519,34,San Francisco,2025-09-01 00:05:00,2.85,1,3,7.9,7.71
356,2340,532,Austin,2025-10-06 12:10:00,5.02,1,5,15,11.8
357,2460,630,Boston,2025-02-05 16:30:00,5.17,1.49,4,15.7,13.19
358,685,95,Boston,2025-04-03 04:30:00,4.39,1.62,4,15.9,12.72
359,3945,325,Austin,2025-11-08 05:40:00,5.79,1,4,19.9,9.62
360,3838,705,Boston,2025-03-07 08:30:00,2.3,1.22,5,6.6,7.43
361,1505,378,Chicago,2025-06-02 23:05:00,4.57,1.05,5,12.6,9.16
362,3028,25,Seattle,2025-09-16 09:45:00,3.63,1.32,4,7.2,11.09
363,471,354,Chicago,2025-09-16 15:40:00,4.71,1.55,5,14.5,12.57
364,121,438,San Francisco,2025-08-06 04:15:00,3.18,1.33,3,9.9,9.37
365,3476,674,Seattle,2025-10-27 12:15:00,2.26,1,5,8.1,6.19
366,2797,297,Austin,2025-08-02 18:30:00,3.29,1.12,5,11.6,8.81
367,2699,11,Seattle,2025-06-24 10:10:00,1.33,1.4,5,6,4.72
368,2476,57,Chicago,2025-04-22 06:45:00,7.34,1.08,5,23.8,14.38
369,1985,47,San Francisco,2025-01-20 22:20:00,2.14,1.27,4,4.9,6.35
370,3136,204,Chicago,2025-04-26 02:45:00,2.07,1.1,5,5.5,5.39
371,1667,370,San Francisco,2025-09-12 09:15:00,3.82,1.26,4,10.1,9.36
372,3879,218,Seattle,2025-01-02 04:45:00,3.27,1.13,4,9.3,9.36
373,837,196,San Francisco,2025-06-06 01:20:00,3.44,1.16,5,8.2,7.74
374,922,723,Austin,2025-08-15 07:15:00,4.29,1.11,5,11.9,9.74
375,731,367,Boston,2025-02-17 01:00:00,4.21,1.36,5,12.9,11.1
376,3287,79,Chicago,2025-09-09 20:25:00,3.67,1.1,5,12.3,7.75
377,1241,28,Boston,2025-08-02 11:05:00,6.87,1.6,5,22,18.22
378,3104,411,Boston,2025-01-29 16:45:00,13.87,1.56,NA,43.1,35.05
379,2111,760,Boston,2025-09-21 13:10:00,3.11,1,5,8.7,7.95
380,1396,680,Boston,2025-12-28 18:35:00,5.26,1.14,5,15.2,12.25
381,3571,435,Chicago,2025-07-18 19:25:00,2.45,1.16,5,8,6.73
382,850,4,Seattle,2025-07-30 17:05:00,2.75,1.09,5,8.7,7.56
383,1216,405,Boston,2025-05-17 01:30:00,3.92,1.41,3,7.8,11.75
384,469,672,Chicago,2025-12-13 05:45:00,2.86,1.15,4,8.2,7.99
385,1864,440,Austin,2025-06-24 21:25:00,6,1,5,18.3,11.35
386,1894,669,San Francisco,2025-11-21 05:50:00,6.88,1.09,5,22.3,13.53
387,3699,747,Austin,2025-02-25 12:20:00,3.46,1.14,4,9.5,7.96
388,226,598,Boston,2025-04-11 05:15:00,4.25,1.4,5,15.9,11.4
389,2348,430,Seattle,2025-03-22 11:45:00,5.31,1,5,19.8,11.61
390,1473,7,Chicago,2025-08-23 22:50:00,8.58,1.17,5,26.4,17.48
391,3790,617,Seattle,2025-08-20 23:55:00,1.99,1.39,3,5.3,5.89
392,3710,633,Austin,2025-02-24 03:05:00,5.5,1.1,5,14,9.44
393,154,559,Chicago,2025-08-19 07:20:00,4.4,1,4,15.2,7.76
394,1850,184,San Francisco,2025-07-16 16:05:00,4.43,1,4,16,9.27
395,1591,277,Boston,2025-09-14 07:00:00,6.02,1.32,5,17.3,14.63
396,479,735,Chicago,2025-01-28 07:05:00,2.19,1.34,5,6.1,7.12
397,598,560,San Francisco,2025-10-27 05:00:00,5.3,1,3,17.9,10.77
398,875,222,Chicago,2025-08-03 17:25:00,4.85,1.09,5,14.5,11.12
399,1085,374,Chicago,2025-04-04 17:40:00,5.4,1,5,16.9,9.38
400,3199,410,Chicago,2025-03-10 14:40:00,6.43,1,4,17.9,12.74
401,3216,238,Chicago,2025-04-13 01:55:00,3.48,1.23,5,9.7,9.31
402,1933,504,Austin,2025-11-02 16:35:00,4.75,1,NA,16,7.89
403,2550,112,San Francisco,2025-09-14 20:50:00,5.64,1.42,5,14.9,15.1
404,1624,772,Austin,2025-01-22 00:55:00,2.94,1,5,10.4,7.64
405,991,329,Seattle,2025-09-12 03:05:00,4.89,1.12,5,15.5,10.72
406,2609,331,Austin,2025-12-22 20:10:00,8.77,1.24,5,28.4,17.96
407,2882,87,Seattle,2025-09-07 02:45:00,2.21,1.05,3,5.9,4.47
408,1729,630,Chicago,2025-01-30 04:50:00,4.27,1.14,3,11.4,10.74
409,2667,246,Chicago,2025-02-24 06:20:00,2.92,1.17,5,8.2,5.58
410,3711,493,Boston,2025-11-27 16:20:00,4.71,1.64,5,13,14.59
411,1199,8,Seattle,2025-11-09 01:10:00,3.34,1.33,5,10.9,9.39
412,1013,157,Boston,2025-04-14 03:00:00,5.83,1.16,4,17.5,12.05
413,744,422,Seattle,2025-09-25 03:45:00,2.41,1.31,5,8.4,8.35
414,707,592,Austin,2025-07-30 23:40:00,3.25,1.42,5,11.9,8.05
415,2432,756,Seattle,2025-01-30 20:25:00,4.75,1.49,5,16,12.11
416,1856,315,San Francisco,2025-08-31 04:40:00,3.47,1.22,5,12.2,8.04
417,966,712,San Francisco,2025-04-03 20:20:00,15.8,1.31,4,47.2,32.53
418,330,373,Chicago,2025-01-23 15:15:00,3.38,1.41,5,10.2,8.57
419,20,175,Boston,2025-02-22 17:30:00,5.67,1.11,5,17.4,11.45
420,3406,416,San Francisco,2025-01-23 02:05:00,8.9,1,5,26.5,16.44
421,3532,521,Austin,2025-04-13 21:20:00,4.47,1.38,5,12.4,11.66
422,2034,172,Austin,2025-10-22 17:50:00,1.91,1.66,4,4.8,6.26
423,787,160,Boston,2025-02-17 04:35:00,4.85,1,5,14.2,11.23
424,1809,711,Chicago,2025-06-22 22:00:00,7.03,1.6,5,23,20.04
425,1405,215,Chicago,2025-08-23 13:05:00,1.33,1.42,NA,3.3,6.26
426,1299,331,Boston,2025-05-22 13:05:00,8.21,1.45,3,24.9,21.38
427,3564,65,Chicago,2025-09-06 07:40:00,3.62,1.07,4,12.1,7
428,3500,633,Seattle,2025-11-17 18:15:00,3.74,1.04,5,10,7.17
429,3178,225,San Francisco,2025-08-05 23:50:00,6.92,1.01,5,19.3,14.43
430,1452,601,Austin,2025-06-16 18:55:00,3.34,1,NA,8.8,6.49
431,1302,636,Boston,2025-03-22 22:30:00,3.23,1.89,5,8.6,11.62
432,504,217,Austin,2025-10-13 22:00:00,4.59,1.18,5,13.1,10.11
433,511,781,Seattle,2025-10-19 02:35:00,4.66,1.59,5,14.8,12.82
434,1195,398,Boston,2025-05-20 06:40:00,1.76,1.2,5,5.7,4.39
435,2051,715,Austin,2025-05-04 01:35:00,4.96,1,5,14.3,9.45
436,1737,528,San Francisco,2025-10-15 00:15:00,2.32,1,4,6.1,7.3
437,3518,609,Seattle,2025-08-09 14:40:00,4.79,1.46,4,10.5,13.96
438,410,231,Boston,2025-02-23 07:55:00,2.87,1,4,10.6,6.57
439,2786,4,Chicago,2025-11-25 06:25:00,2.02,1.83,5,7.4,6.14
440,3069,302,Seattle,2025-02-02 21:40:00,6.31,1.26,4,17.6,13.99
441,2079,673,Seattle,2025-11-02 15:50:00,11.33,1.01,5,36.4,18.87
442,3552,581,Boston,2025-09-08 14:35:00,5.24,1,4,13.6,11.27
443,3231,185,Austin,2025-07-18 13:45:00,5.06,1,5,13.3,11.2
444,263,791,Seattle,2025-07-23,8.93,1.16,5,28,16.88
445,1384,185,Boston,2025-05-23 04:30:00,4.43,1,5,12.9,8.79
446,573,609,Chicago,2025-10-01 05:00:00,1.37,1.25,5,2.7,4.97
447,3675,696,San Francisco,2025-06-14 22:30:00,9.71,1,3,27.3,15.95
448,2447,481,Chicago,2025-12-30 06:30:00,8.37,1.27,5,22.7,19.18
449,2147,260,San Francisco,2025-07-21 09:50:00,4.97,1,3,14.5,9.22
450,1137,56,Chicago,2025-04-29 04:40:00,4.94,1.17,5,15.9,11.6
451,926,118,Boston,2025-02-03 03:35:00,7.46,1.03,4,22.2,13.19
452,1754,62,Austin,2025-08-03 09:25:00,5.66,1,5,19.8,9.37
453,1939,289,Boston,2025-03-01 06:35:00,2.67,1.29,5,10.1,7.84
454,637,153,Boston,2025-03-14 01:05:00,4.22,1.24,5,13.9,11.31
455,2689,454,Austin,2025-03-14 08:15:00,7.46,1,5,21.9,14.27
456,1398,440,Austin,2025-11-19 02:50:00,2.8,1.26,5,8.1,7.44
457,376,155,Boston,2025-01-15 01:30:00,3.24,1.31,5,10.5,6.55
458,2598,119,San Francisco,2025-11-29 07:30:00,2.4,1.11,5,8.3,6.35
459,623,197,San Francisco,2025-09-05 04:15:00,3.44,1.12,5,8.5,8.57
460,2305,241,Seattle,2025-02-14 15:40:00,6.06,1.15,4,20.8,11.95
461,3679,3,Austin,2025-05-05 17:50:00,5.52,1,5,15.8,11.04
462,2476,193,Seattle,2025-12-29 12:30:00,8.48,1,4,25.9,15.93
463,1039,592,Austin,2025-12-17 18:50:00,5.86,1.04,5,16.6,10.59
464,2324,3,Seattle,2025-12-01 02:35:00,3.56,1,NA,10.9,6.87
465,2820,505,Chicago,2025-08-02 13:40:00,2.78,1.55,5,10.6,7.75
466,3772,367,Seattle,2025-05-11 11:35:00,9.05,1.74,5,27.3,27.23
467,1818,182,Chicago,2025-10-01 16:10:00,4.46,1.49,5,12.7,11.96
468,1517,498,Seattle,2025-05-19 09:00:00,5.05,1.14,5,15.5,13.07
469,1054,57,Seattle,2025-08-17 01:20:00,8.9,1.5,4,26.8,21.06
470,2771,439,Austin,2025-05-16 21:00:00,2.5,1.38,NA,7.6,8.41
471,359,624,Chicago,2025-04-17 13:30:00,5.84,1.26,5,16.3,12.79
472,3063,149,San Francisco,2025-12-14 23:50:00,6.57,1.39,5,20.2,17.2
473,1713,43,Austin,2025-01-22 04:50:00,3.96,1,5,13,8.61
474,1537,229,San Francisco,2025-08-19 16:15:00,8.7,1.25,3,25.5,18.2
475,3931,473,Chicago,2025-09-07 22:05:00,2.84,1,4,6.5,7.28
476,3097,42,Boston,2025-10-28 09:20:00,3.55,1.07,4,12.5,8.38
477,2793,87,Boston,2025-04-25 15:30:00,3.8,1,4,10.4,8.8
478,3407,376,Boston,2025-08-28 16:50:00,3.92,1.22,NA,13.1,9.32
479,2347,235,San Francisco,2025-05-31 12:00:00,5.26,1.14,5,16.3,10.47
480,1675,181,San Francisco,2025-07-14 12:25:00,9.26,1.25,5,27.4,21.12
481,3282,176,Boston,2025-09-07 06:40:00,7.26,1,5,19.9,12.19
482,3281,153,San Francisco,2025-02-27 19:45:00,4.13,1.12,5,14,7.66
483,3193,694,San Francisco,2025-08-29 18:05:00,2.66,1,5,4.6,7.38
484,3314,31,Seattle,2025-08-05 22:40:00,3.93,1.35,4,9.6,10.99
485,3519,557,San Francisco,2025-03-31 20:15:00,3.33,1.17,4,8.2,8.63
486,3586,730,Chicago,2025-03-26 22:05:00,1.74,1,5,6.3,6.85
487,2119,570,Seattle,2025-12-24 00:05:00,2.06,1.73,5,5.1,8.43
488,3127,289,Boston,2025-09-11 04:10:00,3.62,1,5,10,8.84
489,1261,2,Austin,2025-10-27 04:25:00,6.28,1.55,5,19.8,16.95
490,1243,413,Chicago,2025-03-12 09:10:00,7.14,1,4,20.1,13.72
491,1454,51,San Francisco,2025-11-19 20:00:00,3.85,1.92,5,10.6,13.3
492,824,421,San Francisco,2025-01-30 22:55:00,4.31,1.09,5,12.8,9
493,3873,183,San Francisco,2025-04-10 03:25:00,7.94,1,5,23.9,12.6
494,3857,125,Austin,2025-04-09 20:10:00,2.99,1.31,5,8.4,8.26
495,992,689,Seattle,2025-08-04 22:35:00,3.94,1.01,5,11.4,9.04
496,1771,276,San Francisco,2025-10-07 19:40:00,3.88,1.06,5,9.8,8.53
497,2400,101,San Francisco,2025-11-21 22:10:00,1.68,1,5,3.9,5.58
498,3327,309,San Francisco,2025-05-21 20:00:00,3.18,1,5,10.2,8.43
499,216,688,Austin,2025-12-26 08:55:00,3.74,1.18,5,13.7,9.62
500,2596,7,Seattle,2025-06-12 17:10:00,5.08,1.16,5,17.3,10.37
501,3938,39,Austin,2025-07-03 15:25:00,4.47,1.19,5,14.6,10.11
502,3154,159,Chicago,2025-02-01 07:20:00,3.37,1.04,4,9.9,6.19
503,2452,187,San Francisco,2025-07-20 18:00:00,6.88,1.18,5,21.4,15.13
504,2088,133,San Francisco,2025-09-24 01:50:00,3.74,1.2,4,11.2,8.17
505,1921,22,Boston,2025-08-23 01:55:00,8.56,1.06,5,25.5,14.95
506,815,408,Chicago,2025-03-13 23:10:00,2.22,1.55,5,8.3,8.63
507,72,13,Seattle,2025-05-18 13:05:00,2.59,1,4,8.2,6.33
508,1072,158,Boston,2025-12-15 00:20:00,9.12,1.34,3,27.8,20.79
509,2180,403,Austin,2025-11-13 06:35:00,5.33,1.59,5,15.8,15.72
510,3718,363,Boston,2025-04-06 11:10:00,5.1,1.34,4,15.6,13.54
511,2076,66,Austin,2025-12-05 19:35:00,6.98,1.01,4,21.4,13.78
512,1341,654,Boston,2025-10-06 03:10:00,1.81,1,5,5.1,5.3
513,2557,776,Austin,2025-12-09 23:45:00,5.05,1,4,16,9.63
514,2055,115,Seattle,2025-06-03 19:00:00,1.99,1.05,3,6.3,6.83
515,2059,564,San Francisco,2025-05-17 21:20:00,4.71,1.47,5,13.9,12.82
516,1579,117,Chicago,2025-03-17 22:30:00,6.09,1.33,5,16.9,15.37
517,1533,575,Austin,2025-09-03 21:45:00,6.03,1.57,5,15.9,17.02
518,1330,460,Seattle,2025-07-07 08:45:00,4.95,1.4,4,15.8,10.8
519,1275,277,Austin,2025-08-17 09:35:00,3.56,1.51,4,8.5,9.6
520,404,789,San Francisco,2025-04-28 09:10:00,2.92,1.06,5,6.4,7.79
521,3813,485,San Francisco,2025-07-19 07:25:00,4.89,1,5,14.1,8.59
522,1845,213,Chicago,2025-02-23 21:25:00,3.8,1.09,4,11.1,7.45
523,1013,580,Boston,2025-01-15 19:45:00,3.37,1.49,5,12.2,10.87
524,1652,566,Austin,2025-11-28 13:00:00,7.51,1.83,5,24.8,22.28
525,3983,506,San Francisco,2025-08-25 18:05:00,4.2,1.1,5,15.3,9.44
526,3739,396,Seattle,2025-02-01 03:40:00,7.8,1,3,22.7,14.76
527,3987,91,Chicago,2025-09-17 18:40:00,3.43,1,5,8.9,7.88
528,1607,39,Boston,2025-02-11 17:30:00,7.37,1.16,5,24.1,15.87
529,375,12,San Francisco,2025-02-22 08:00:00,2.26,1.59,5,3.1,8.44
530,2570,322,Chicago,2025-12-17 03:25:00,3.77,1.36,4,9.8,10.43
531,1761,8,Seattle,2025-11-26 22:15:00,5.13,1.58,5,15.5,15.05
532,40,488,Austin,2025-07-27 02:35:00,5.9,1.1,4,18.7,13.19
533,1090,166,Boston,2025-11-12 00:40:00,5.2,1.48,5,17.1,12.72
534,409,775,Seattle,2025-02-20 10:05:00,6.73,1.05,5,20.6,12.08
535,1599,68,Chicago,2025-05-25 02:30:00,4.39,1.09,5,17,8.48
536,3842,624,Austin,2025-11-15 13:00:00,3.8,1.3,4,11.4,8.95
537,3861,375,San Francisco,2025-10-19 21:35:00,4.67,1.26,4,14.6,12.19
538,1881,208,Boston,2025-09-25 23:15:00,7.06,1.16,4,20.5,14.42
539,2599,636,Austin,2025-10-10 17:10:00,9.25,1.31,5,25.9,21.4
540,1963,337,Boston,2025-04-24 06:15:00,2.96,1.26,5,8.8,9.24
541,1016,83,San Francisco,2025-06-16 15:30:00,2.09,1.21,5,4.9,5.59
542,3633,482,Chicago,2025-02-21 01:55:00,7.5,1.23,5,24.7,17.16
543,2842,365,San Francisco,2025-05-28 05:50:00,2.9,1.36,5,7.1,10.44
544,2617,12,Austin,2025-02-09 16:15:00,6.65,1.24,5,19.1,15.23
545,3336,243,Boston,2025-06-27 09:05:00,4.02,1.83,5,11.6,12.17
546,2795,566,Seattle,2025-06-13 08:05:00,5.03,1.6,4,13.8,15.02
547,2087,656,Austin,2025-03-19 16:30:00,7.11,1,5,21,13.01
548,1765,297,Boston,2025-08-08 13:45:00,5.81,1.68,4,15.1,16.04
549,3638,22,Seattle,2025-02-26 20:10:00,5.04,1.26,5,12.3,12.6
550,34,466,Chicago,2025-10-27 02:45:00,5.78,1.91,5,16.3,19.63
551,2558,136,San Francisco,2025-09-22 19:10:00,5.13,1,5,15.8,10.37
552,1714,784,Austin,2025-03-22 06:15:00,4.14,1.07,NA,11.1,8.51
553,1902,319,Chicago,2025-11-03 11:20:00,3.11,1.15,3,8.9,8.26
554,2420,754,Austin,2025-02-07 04:10:00,4.73,1,5,12.4,9.04
555,3790,392,Seattle,2025-09-17 23:50:00,2.88,1.05,5,10.5,7.49
556,974,727,Boston,2025-06-29 04:20:00,7.43,1.52,NA,22.9,19.67
557,2945,171,San Francisco,2025-08-18 01:50:00,9.26,1.67,5,28.4,26.14
558,1250,435,Chicago,2025-12-27 05:30:00,3.75,1,5,8.2,8.37
559,196,653,Austin,2025-12-30 14:55:00,9.86,1.29,NA,30.1,23.62
560,2028,79,Seattle,2025-06-18 13:45:00,5.4,1.62,5,16.7,16.54
561,3248,549,Chicago,2025-12-16 05:30:00,5.22,1.47,3,14.7,13.76
562,3918,573,San Francisco,2025-04-15 11:20:00,3.98,1.11,5,11.1,8.16
563,35,788,San Francisco,2025-06-29 00:35:00,8.65,1.64,5,26.7,25.95
564,1307,276,Chicago,2025-06-15 08:15:00,4.45,1,5,14.4,8.5
565,2382,443,Austin,2025-12-16 01:15:00,4.84,1,4,14,9.42
566,3615,314,San Francisco,2025-09-23 23:50:00,5.07,1.19,NA,14.9,11.24
567,2731,244,Chicago,2025-07-04 11:10:00,5.48,1,5,14.7,10.83
568,1450,226,Austin,2025-05-26 12:05:00,5.18,1,3,15.3,9.74
569,3497,773,Seattle,2025-03-18 13:35:00,11.27,1.04,3,32.2,20.76
570,3948,67,San Francisco,2025-11-21 16:15:00,1.7,1.46,5,6.3,5.83
571,2340,504,Seattle,2025-04-12 02:25:00,7.48,1.61,4,22.6,20.01
572,701,258,Seattle,2025-03-08 23:40:00,2.96,1.23,5,7.6,7.18
573,1849,552,Seattle,2025-09-13 21:35:00,5.72,1,5,17.3,10.09
574,2502,107,Boston,2025-04-15 22:35:00,3.26,1.09,5,8.8,8.77
575,55,234,Seattle,2025-10-07 05:40:00,3.95,1.36,4,10,10.86
576,2287,790,Boston,2025-04-29 15:35:00,3.21,1.55,5,12.7,10.89
577,1385,278,Boston,2025-02-15 03:10:00,12.43,1.34,5,36.4,26.93
578,2381,141,Chicago,2025-05-03 11:45:00,5.13,1.05,5,13.7,10.86
579,1236,384,Austin,2025-05-30 00:55:00,6.51,1.02,5,17.9,11.46
580,1917,176,Chicago,2025-09-13 19:35:00,2.79,1,NA,7.2,7.55
581,2233,486,Austin,2025-01-16 16:50:00,7.35,1,5,22.4,12.28
582,3630,682,Austin,2025-10-29 00:50:00,3.21,1.05,4,9.5,5.96
583,2925,17,Austin,2025-04-14 12:45:00,6.35,1.86,5,19,20.36
584,1039,388,Chicago,2025-01-27 14:00:00,3.08,1.13,5,10.5,9.02
585,3438,380,Austin,2025-01-10 01:45:00,2.11,1.47,4,8.9,7.18
586,3190,436,Austin,2025-07-17 03:10:00,2.84,1.28,5,11.9,6.21
587,3897,345,Chicago,2025-09-30 15:00:00,2.18,1,3,9.8,7.98
588,2348,443,San Francisco,2025-08-08 19:10:00,4.19,1.36,5,11.5,10
589,3238,715,Austin,2025-04-28 11:00:00,3.88,1.72,5,13.8,11.47
590,707,568,Chicago,2025-07-22 07:50:00,2.86,1.04,5,9.5,7.28
591,111,352,Austin,2025-05-21 14:30:00,6.72,1.15,5,21.5,13.27
592,891,600,Austin,2025-07-24 11:55:00,2.74,1,5,6.7,7.78
593,2863,603,San Francisco,2025-11-05 00:45:00,4.15,1.33,5,11.7,11
594,852,608,Chicago,2025-10-30 05:10:00,2.22,1.39,5,7.4,5.5
595,2141,317,Austin,2025-08-23 20:55:00,4.79,1.07,5,16.1,8.6
596,3222,4,Seattle,2025-02-27 10:50:00,2.79,1.81,5,9.8,10.18
597,2683,331,Seattle,2025-02-16 20:00:00,7.12,1.04,4,22.7,12.51
598,45,428,Seattle,2025-10-25 06:40:00,4.53,1,3,15.2,8.98
599,1688,597,Seattle,2025-10-06 22:50:00,6.64,1.05,4,20,12.33
600,347,338,Chicago,2025-05-15 12:35:00,13,1.68,5,40.8,35.15
601,3408,194,Chicago,2025-05-09 17:40:00,5.18,1.42,4,18,13.16
602,1129,585,Seattle,2025-12-30 07:40:00,4.02,1,4,10.8,8.44
603,1968,248,Boston,2025-04-07 20:15:00,6.92,1.34,5,19.8,16.72
604,3873,171,Austin,2025-12-18 09:30:00,7.68,1,5,21.9,13.32
605,1890,119,Chicago,2025-09-26 07:40:00,7.47,1,5,23.3,14.91
606,697,691,Boston,2025-08-19 06:35:00,17.38,1.11,5,49.8,32.45
607,1681,632,Austin,2025-02-17 14:45:00,2.15,1.55,5,8,7.14
608,1024,117,Chicago,2025-09-22 12:55:00,4.53,1.3,5,14.7,8.87
609,2680,642,Chicago,2025-08-26 00:25:00,5.37,1.44,5,16.2,14.17
610,1717,180,Austin,2025-08-26 01:30:00,2.85,1,4,10,5.3
611,3401,725,Chicago,2025-10-21 19:15:00,7.85,1.46,5,23.9,21.4
612,1407,711,Austin,2025-11-16 19:50:00,6.33,1.01,4,21.2,12.38
613,3808,588,San Francisco,2025-05-29 05:35:00,6.56,1.5,5,20.1,17.99
614,3369,254,Austin,2025-09-11 03:55:00,3.03,1.19,5,8.9,6.43
615,350,635,Chicago,2025-04-04 10:50:00,6.98,1,5,23.4,13.17
616,250,438,Austin,2025-07-25 21:50:00,3.07,1.15,4,6.9,7.5
617,2741,496,San Francisco,2025-05-31 02:00:00,10.37,1.93,5,32,33.23
618,1510,322,Seattle,2025-08-05 04:30:00,15.37,1,4,48.4,24.74
619,2418,296,Seattle,2025-02-10 12:25:00,3.29,1.42,5,6.2,10.43
620,1945,30,Seattle,2025-06-22 10:35:00,3.63,1.39,5,11.4,10.12
621,1334,29,Boston,2025-09-25 02:35:00,1.77,1.08,4,4.4,4.78
622,744,573,Chicago,2025-03-22 09:15:00,2.55,1.88,5,10.9,7.99
623,2492,78,Seattle,2025-12-19 14:05:00,2.18,1.21,5,6.3,5.57
624,73,276,San Francisco,2025-05-01 00:45:00,3.95,1,4,11.2,7.4
625,88,314,Austin,2025-09-11 20:40:00,2.41,1.33,5,7.5,7.31
626,3408,419,Chicago,2025-09-09 13:35:00,3.12,1.15,5,11.2,9.7
627,2381,9,Chicago,2025-05-03 02:20:00,5.03,1.91,5,14.2,17.53
628,1798,457,Seattle,2025-11-07 19:40:00,9.82,1.15,5,27.2,18.77
629,2088,284,Seattle,2025-08-13 02:50:00,4.33,1,4,11.2,7.67
630,3867,354,Seattle,2025-06-15 15:50:00,3.02,1,NA,7.5,6.41
631,2142,323,Austin,2025-04-04 22:50:00,3.07,1.64,4,10.6,9.5
632,3620,329,Boston,2025-12-16 19:05:00,3.35,1.43,4,9.5,8.56
633,2524,722,San Francisco,2025-06-25 05:00:00,9.28,1.1,4,26.9,17.62
634,1283,129,Seattle,2025-02-15 17:00:00,10.65,1,5,32.6,17.31
635,3280,191,Seattle,2025-12-24 17:10:00,4.6,1.6,5,13.6,15.19
636,2043,121,Boston,2025-06-03 08:10:00,6.27,1.21,5,19.8,15.86
637,2618,248,Boston,2025-08-02 03:30:00,5.67,1,3,19,9.7
638,1056,338,San Francisco,2025-07-08 16:10:00,5.53,1.08,5,16.9,11.45
639,3149,50,Austin,2025-01-09 14:15:00,7.99,1.38,5,23.4,19.87
640,2665,675,Seattle,2025-02-23 15:30:00,7.43,1,5,23.2,12.17
641,1180,381,Boston,2025-02-05 14:25:00,5.96,1,5,18.4,9.99
642,3976,303,Chicago,2025-02-19 08:15:00,4.73,1.41,4,17,11.25
643,699,495,Chicago,2025-01-02 05:00:00,5.29,1.11,5,17.1,11.51
644,3054,99,Austin,2025-08-16 15:05:00,3.3,1,5,12.2,7.61
645,2569,740,Seattle,2025-01-02 17:30:00,2.6,1,5,8.4,7.39
646,135,768,Boston,2025-07-31 10:30:00,3.58,1.08,5,8.8,8.87
647,239,673,Boston,2025-09-09 22:25:00,6.73,1.38,3,18.4,18.2
648,1824,104,San Francisco,2025-10-20 23:55:00,11.8,1.53,5,35.1,30.04
649,612,609,Chicago,2025-10-25 15:30:00,2.79,1.33,5,5.3,9.15
650,3086,534,Boston,2025-06-19 05:25:00,4.94,1.71,5,14.4,14.85
651,1614,524,Chicago,2025-06-11 06:15:00,11.39,1.52,3,35.5,31.25
652,2097,501,Boston,2025-12-19 20:05:00,2.01,1.83,5,5.9,9.51
653,1077,588,San Francisco,2025-08-31 11:30:00,6.06,1,5,19,10.71
654,2303,497,Seattle,2025-04-28 04:10:00,3.7,1.61,5,11.9,11.55
655,455,183,Boston,2025-09-23 12:30:00,4.71,1.59,5,14.9,14.97
656,12,781,Seattle,2025-05-31 23:45:00,5.74,1.22,5,18.7,12.33
657,61,661,Austin,2025-04-27 06:45:00,4.35,1,5,11.8,9.2
658,2610,125,Seattle,2025-08-28 02:40:00,5.74,1.2,5,15.3,12.98
659,1309,230,San Francisco,2025-01-29 01:15:00,1.62,1.09,4,3.6,4.2
660,3366,555,Boston,2025-01-09 08:30:00,6.54,1.47,4,20.7,16.37
661,1782,3,Boston,2025-10-13 17:10:00,4.2,1.26,5,11.8,9.29
662,3102,518,San Francisco,2025-09-19 05:00:00,6.64,1.38,5,21.8,17.09
663,1669,568,San Francisco,2025-10-29 11:35:00,14.85,1.41,5,44.8,32.89
664,3863,242,Chicago,2025-08-06 12:50:00,2.14,1.6,4,5.7,9.1
665,3067,2,Seattle,2025-08-21 06:05:00,8.74,1,5,24.8,16.28
