rider_id,signup_date,city,is_minority
3386,2025-06-03,Boston,0
3387,2022-09-27,Chicago,1
3388,2023-01-23,Austin,0
3389,2025-09-13,Seattle,0
3390,2025-06-24,Chicago,0
3391,2025-06-04,Boston,0
3392,2022-12-29,Seattle,0
3393,2023-01-12,Chicago,0
3394,2024-02-20,Boston,0
3395,2024-02-27,Seattle,1
3396,2022-08-29,San Francisco,0
3397,2022-07-14,San Francisco,0
3398,2023-08-11,Chicago,0
3399,2024-04-28,Seattle,0
3400,2023-04-03,San Francisco,1
3401,2025-04-12,San Francisco,0
3402,2023-11-27,Austin,1
3403,2024-02-28,Austin,1
3404,2022-06-02,Seattle,0
3405,2022-09-05,San Francisco,0
3406,2023-06-24,Boston,0
3407,2025-05-12,Boston,0
3408,2024-01-17,San Francisco,0
3409,2023-01-06,Chicago,0
3410,2024-10-27,Boston,0
3411,2023-08-29,Seattle,0
3412,2025-03-14,Seattle,1
3413,2023-12-29,Seattle,0
3414,2024-06-18,Boston,1
3415,2024-02-09,Seattle,0
3416,2024-08-07,Chicago,1
3417,2023-11-15,Chicago,0
3418,2023-06-03,Austin,0
3419,2023-03-22,San Francisco,0
3420,2024-08-12,Boston,1
3421,2024-02-08,Seattle,0
3422,2023-01-16,Boston,1
3423,2023-12-25,Austin,1
3424,2022-11-25,Boston,0
3425,2023-02-23,San Francisco,0
3426,2022-11-13,San Francisco,0
3427,2024-02-18,Boston,0
3428,2022-01-13,Boston,0
3429,2025-02-09,San Francisco,1
3430,2023-05-20,Seattle,1
3431,2024-12-31,Chicago,0
3432,2023-05-17,San Francisco,0
3433,2025-06-02,Boston,0
3434,2025-11-20,Seattle,0
3435,2024-09-28,Boston,1
3436,2025-11-30,Boston,1
3437,2023-07-16,Boston,0
3438,2025-10-13,Austin,0
3439,2024-08-12,Chicago,0
3440,2022-07-18,Boston,0
3441,2023-02-17,San Francisco,1
3442,2023-03-07,San Francisco,1
3443,2022-06-25,Boston,0
3444,2025-03-06,Seattle,0
3445,2023-04-22,Seattle,1
3446,2024-05-05,San Francisco,1
3447,2025-07-04,Chicago,1
3448,2022-12-12,Boston,1
3449,2022-03-06,Seattle,1
3450,2024-12-30,Boston,0
3451,2022-11-08,Seattle,1
3452,2024-09-20,Chicago,1
3453,2022-11-06,Chicago,1
3454,2024-08-15,San Francisco,1
3455,2022-03-20,Boston,0
3456,2023-04-03,San Francisco,0
3457,2022-05-16,San Francisco,0
3458,2023-11-10,San Francisco,0
3459,2025-10-22,San Francisco,1
3460,2025-09-25,San Francisco,0
3461,2023-04-18,Boston,1
3462,2023-04-16,San Francisco,0
3463,2023-03-10,Boston,0
3464,2023-08-14,San Francisco,0
3465,2023-07-23,Boston,1
3466,2022-01-24,Seattle,0
3467,2024-03-08,Chicago,1
3468,2024-07-15,Seattle,1
3469,2023-05-12,Austin,1
3470,2024-02-26,Chicago,1
3471,2023-02-08,San Francisco,1
3472,2025-09-15,Seattle,0
3473,2023-01-16,San Francisco,0
3474,2023-03-13,San Francisco,1
3475,2022-02-10,Boston,1
3476,2024-10-26,Austin,1
3477,2025-05-30,Austin,0
3478,2024-02-17,San Francisco,0
3479,2023-03-31,San Francisco,1
3480,2023-03-18,Seattle,0
3481,2024-08-17,Austin,0
3482,2024-12-27,Boston,0
3483,2025-06-12,San Francisco,0
3484,2024-03-16,San Francisco,1
3485,2023-12-17,Seattle,1
3486,2022-02-06,Seattle,1
3487,2025-11-02,Boston,0
3488,2023-02-09,Boston,1
3489,2022-11-03,Seattle,1
3490,2025-03-26,Seattle,0
3491,2024-07-31,San Francisco,0
3492,2024-02-02,Chicago,1
3493,2025-05-27,Boston,0
3494,2024-05-10,Chicago,0
3495,2024-01-01,San Francisco,0
3496,2025-08-23,Seattle,0
3497,2024-12-17,Seattle,1
3498,2025-04-04,Austin,0
3499,2025-09-26,Chicago,0
3500,2023-02-17,Chicago,0
3501,2023-10-15,Austin,0
3502,2023-03-14,Seattle,1
3503,2025-03-18,Chicago,1
3504,2022-07-24,San Francisco,1
3505,2024-05-12,Austin,1
3506,2024-03-04,Chicago,0
3507,2022-07-18,Boston,1
3508,2022-03-01,Austin,0
3509,2024-05-22,Austin,1
3510,2024-07-17,San Francisco,0
3511,2024-01-02,Boston,0
3512,2022-06-06,Boston,1
3513,2025-04-11,San Francisco,1
3514,2023-12-12,Austin,0
3515,2025-04-14,Seattle,0
3516,2025-08-04,Boston,1
3517,2023-07-08,San Francisco,0
3518,2024-06-07,Seattle,1
3519,2023-03-22,Chicago,0
3520,2022-08-29,Chicago,1
3521,2024-01-18,Chicago,1
3522,2022-05-19,Boston,1
3523,2023-06-12,San Francisco,0
3524,2023-09-25,Seattle,0
3525,2023-05-02,San Francisco,0
3526,2024-01-07,Austin,1
3527,2023-07-29,Austin,1
3528,2025-07-25,Boston,0
3529,2025-06-27,Austin,0
3530,2022-03-16,San Francisco,1
3531,2022-12-12,Seattle,1
3532,2022-09-23,Boston,1
3533,2022-11-04,San Francisco,1
3534,2022-11-10,Chicago,0
3535,2022-06-14,Chicago,0
3536,2022-11-21,Chicago,0
3537,2023-07-03,Chicago,1
3538,2025-07-07,Boston,1
3539,2024-01-21,Austin,1
3540,2025-03-14,Chicago,0
3541,2023-08-23,Seattle,0
3542,2022-04-22,San Francisco,0
3543,2024-08-17,Austin,0
3544,2023-12-22,Austin,0
3545,2023-10-25,Seattle,0
3546,2025-02-08,San Francisco,1
3547,2022-03-21,Seattle,1
3548,2024-03-02,San Francisco,0
3549,2022-05-03,Boston,0
3550,2022-02-03,San Francisco,0
3551,2023-06-24,Boston,1
3552,2023-03-06,Chicago,1
3553,2024-07-14,Boston,0
3554,2023-07-31,Boston,0
3555,2022-06-22,Boston,0
3556,2025-10-23,Boston,1
3557,2023-04-01,Chicago,0
3558,2022-08-11,San Francisco,0
3559,2024-04-23,Austin,0
3560,2023-03-22,Seattle,1
3561,2024-11-01,Seattle,1
3562,2025-08-06,Seattle,0
3563,2022-12-08,Boston,1
3564,2022-06-04,Chicago,1
3565,2022-11-13,Boston,0
3566,2024-01-25,Boston,0
3567,2022-04-30,Chicago,0
3568,2025-07-30,Boston,1
3569,2024-11-16,Chicago,0
3570,2023-02-11,Chicago,1
3571,2022-02-18,San Francisco,0
3572,2025-04-02,San Francisco,0
3573,2024-11-25,Austin,0
3574,2022-06-18,Austin,0
3575,2024-09-04,San Francisco,0
3576,2024-06-10,Seattle,0
3577,2024-03-28,San Francisco,0
3578,2025-04-04,San Francisco,0
3579,2022-03-13,Chicago,0
3580,2025-02-15,Seattle,1
3581,2025-11-03,Boston,1
3582,2023-01-23,Chicago,1
3583,2025-04-05,Boston,0
3584,2025-02-11,Chicago,1
3585,2022-09-23,Boston,0
3586,2024-02-28,Boston,1
3587,2024-07-19,San Francisco,0
3588,2023-02-21,San Francisco,0
3589,2023-05-27,Boston,0
3590,2025-11-29,San Francisco,0
3591,2022-12-26,Austin,1
3592,2023-03-07,Chicago,0
3593,2022-08-19,Boston,1
3594,2023-11-02,San Francisco,0
3595,2022-12-11,Austin,1
3596,2023-06-08,Seattle,0
3597,2022-12-02,Seattle,1
3598,2023-10-02,Chicago,0
3599,2023-06-30,Chicago,0
3600,2022-07-13,Chicago,0
3601,2025-03-11,Austin,1
3602,2023-09-27,Seattle,1
3603,2025-10-14,Austin,1
3604,2024-12-15,Austin,0
3605,2023-12-16,San Francisco,0
3606,2024-12-09,Boston,1
3607,2024-05-27,Austin,1
3608,2022-06-25,Boston,1
3609,2024-10-18,Boston,0
3610,2025-04-29,Austin,1
3611,2022-05-31,Chicago,0
3612,2023-09-16,San Francisco,1
3613,2022-09-07,Boston,0
3614,2025-02-04,Boston,0
3615,2022-05-26,Seattle,0
3616,2024-02-29,Boston,0
3617,2022-11-03,Chicago,1
3618,2023-04-21,Austin,0
3619,2022-08-07,Seattle,0
3620,2024-10-31,Boston,0
3621,2023-05-29,Austin,0
3622,2022-08-03,Austin,1
3623,2023-02-27,Austin,1
3624,2022-04-02,Austin,1
3625,2024-09-12,Austin,0
3626,2022-04-21,Austin,1
3627,2022-05-07,San Francisco,0
3628,2024-07-10,Chicago,0
3629,2024-01-19,San Francisco,1
3630,2022-11-02,San Francisco,1
3631,2023-08-21,Chicago,0
3632,2023-12-08,Seattle,0
3633,2023-07-30,Austin,0
3634,2023-08-24,Boston,0
3635,2023-12-21,Boston,0
3636,2024-12-08,Chicago,1
3637,2024-01-26,Austin,0
3638,2025-06-03,Chicago,0
3639,2025-02-26,Austin,0
3640,2022-11-07,Chicago,1
3641,2025-08-07,Boston,1
3642,2023-04-04,Boston,1
3643,2025-01-14,Seattle,0
3644,2025-03-06,Chicago,0
3645,2023-07-25,Austin,0
3646,2022-01-10,Austin,0
3647,2024-05-04,Boston,1
3648,2024-10-26,San Francisco,0
3649,2024-11-07,Seattle,1
3650,2023-06-10,Chicago,0
3651,2022-02-11,Chicago,0
3652,2022-07-06,Chicago,1
3653,2025-03-09,Seattle,1
3654,2025-05-30,San Francisco,1
3655,2022-05-09,San Francisco,0
3656,2023-06-30,Austin,1
3657,2025-04-15,San Francisco,0
3658,2024-06-11,Seattle,0
3659,2022-11-25,Austin,0
3660,2022-02-01,Boston,0
3661,2025-11-22,Seattle,0
3662,2022-12-22,Seattle,0
3663,2022-03-12,Seattle,1
3664,2023-01-06,Boston,1
3665,2023-07-13,San Francisco,0
3666,2023-03-22,Chicago,1
3667,2025-07-19,Seattle,1
3668,2023-05-28,Austin,0
3669,2024-11-15,Austin,0
3670,2025-08-10,Austin,1
3671,2025-04-28,Chicago,0
3672,2025-09-26,Chicago,0
3673,2022-09-30,Austin,0
3674,2025-01-16,Seattle,1
3675,2024-02-21,Chicago,1
3676,2023-09-10,Boston,1
3677,2025-07-28,Austin,0
3678,2022-07-07,Seattle,0
3679,2024-03-17,Chicago,1
3680,2025-03-06,San Francisco,1
3681,2022-03-11,Seattle,1
3682,2022-07-24,Austin,1
3683,2023-03-23,Boston,0
3684,2025-05-05,Austin,1
3685,2023-01-28,Seattle,1
3686,2024-01-07,Austin,0
3687,2024-10-01,Boston,0
3688,2022-04-11,Chicago,0
3689,2024-08-10,Seattle,1
3690,2022-06-21,Chicago,0
3691,2022-09-13,Seattle,0
3692,2025-07-14,Chicago,1
3693,2023-08-08,Chicago,0
3694,2023-04-08,Boston,1
3695,2022-07-26,Austin,0
3696,2022-07-20,San Francisco,0
3697,2022-02-23,Chicago,0
3698,2022-07-13,Austin,1
3699,2025-09-03,Seattle,1
3700,2022-04-06,Boston,0
3701,2025-01-15,Seattle,0
3702,2024-08-17,Seattle,0
3703,2025-09-06,Chicago,1
3704,2025-04-11,Boston,1
3705,2022-02-25,Austin,1
3706,2023-01-12,Seattle,0
3707,2024-06-26,Austin,1
3708,2022-12-05,Austin,1
3709,2024-10-14,Seattle,1
3710,2025-10-21,Seattle,0
3711,2025-09-16,Chicago,1
3712,2023-09-27,Chicago,0
3713,2023-06-28,Austin,0
3714,2023-10-19,San Francisco,1
3715,2024-10-04,San Francisco,1
3716,2022-01-23,Boston,0
3717,2025-09-22,Chicago,0
3718,2023-12-27,Seattle,0
3719,2023-04-24,San Francisco,1
3720,2023-03-08,Boston,0
3721,2023-10-03,Boston,1
3722,2023-08-14,Chicago,0
3723,2024-11-16,San Francisco,0
3724,2022-02-25,Chicago,0
3725,2025-06-09,Boston,1
3726,2024-10-30,Boston,1
3727,2023-08-23,Chicago,1
3728,2024-12-23,Seattle,0
3729,2023-06-19,Austin,0
3730,2024-07-14,Austin,0
3731,2024-05-08,Seattle,1
3732,2025-10-03,San Francisco,0
3733,2023-04-24,Boston,0
3734,2022-11-03,Boston,0
3735,2023-05-28,Seattle,0
3736,2022-04-27,Austin,0
3737,2023-09-09,Seattle,0
3738,2024-04-14,Chicago,0
3739,2024-07-31,Austin,1
3740,2023-04-25,Boston,0
3741,2024-02-27,Boston,1
3742,2023-11-22,Seattle,1
3743,2022-08-02,Boston,0
3744,2024-02-17,Austin,1
3745,2025-10-24,San Francisco,1
3746,2023-02-27,Austin,0
3747,2024-01-11,San Francisco,1
3748,2025-06-25,Seattle,0
3749,2023-10-23,San Francisco,0
3750,2025-03-12,Boston,0
3751,2022-08-14,Seattle,1
3752,2023-07-27,Boston,0
3753,2025-02-19,Chicago,1
3754,2023-08-23,Seattle,0
3755,2023-06-20,Boston,1
3756,2024-02-28,Chicago,0
3757,2025-04-12,Seattle,1
3758,2025-11-04,Boston,0
3759,2024-09-20,Boston,1
3760,2023-02-13,Seattle,0
3761,2023-09-08,Boston,1
3762,2022-05-18,Austin,0
3763,2023-11-10,Austin,1
3764,2024-05-03,Seattle,1
3765,2022-04-07,Boston,1
3766,2023-03-10,Seattle,0
3767,2022-01-23,Boston,0
3768,2024-01-04,Seattle,1
3769,2023-05-15,Austin,0
3770,2022-09-23,San Francisco,1
3771,2022-02-22,San Francisco,0
3772,2022-05-02,Boston,0
3773,2022-04-13,San Francisco,0
3774,2025-01-06,Seattle,0
3775,2024-03-11,Chicago,0
3776,2024-12-31,Chicago,1
3777,2022-05-05,Seattle,1
3778,2022-08-02,Chicago,0
3779,2022-06-21,Austin,0
3780,2022-06-24,Boston,0
3781,2025-08-13,Boston,0
3782,2024-05-10,Seattle,1
3783,2022-11-27,San Francisco,0
3784,2023-01-02,Boston,0
3785,2023-05-07,Austin,1
3786,2024-02-17,Chicago,1
3787,2024-08-16,Austin,1
3788,2025-01-26,Boston,1
3789,2024-12-16,Austin,0
3790,2023-04-08,Chicago,0
3791,2024-08-21,Austin,0
3792,2024-07-17,Austin,0
3793,2025-01-16,Chicago,1
3794,2022-02-24,Austin,1
3795,2024-04-27,Seattle,0
3796,2024-02-09,San Francisco,1
3797,2024-05-13,San Francisco,1
3798,2025-08-05,Chicago,1
3799,2023-12-02,San Francisco,1
3800,2024-04-05,Seattle,1
3801,2024-02-11,San Francisco,0
3802,2023-03-13,San Francisco,1
3803,2022-06-27,San Francisco,0
3804,2022-08-19,San Francisco,0
3805,2023-07-23,Chicago,1
3806,2022-08-29,Austin,0
3807,2024-03-26,San Francisco,0
3808,2025-05-31,San Francisco,0
3809,2023-02-16,San Francisco,1
3810,2024-07-25,San Francisco,0
3811,2023-04-12,Chicago,0
3812,2023-06-27,Austin,1
3813,2024-09-13,Chicago,0
3814,2023-08-24,Austin,1
3815,2024-08-31,Chicago,0
3816,2022-11-09,Austin,0
3817,2025-03-14,San Francisco,1
3818,2025-07-10,San Francisco,1
3819,2022-04-29,San Francisco,1
3820,2023-05-13,Chicago,0
3821,2022-03-01,Chicago,0
3822,2024-07-22,San Francisco,0
3823,2025-11-08,Austin,0
3824,2024-05-17,San Francisco,0
3825,2025-07-18,Austin,1
3826,2024-08-10,Austin,0
3827,2022-07-18,Boston,0
3828,2023-11-10,Austin,0
3829,2024-06-17,Austin,0
3830,2022-01-23,Boston,0
3831,2025-06-03,Seattle,0
3832,2024-02-29,Seattle,0
3833,2022-01-15,Boston,1
3834,2025-03-12,Chicago,0
3835,2022-07-22,Seattle,0
3836,2023-09-30,Austin,0
3837,2023-08-06,Seattle,0
3838,2024-08-23,Chicago,0
3839,2025-11-12,Austin,0
3840,2023-06-20,Boston,1
3841,2023-07-31,Boston,1
3842,2023-10-24,Boston,0
3843,2025-08-06,San Francisco,0
3844,2022-05-18,Boston,0
3845,2023-04-18,San Francisco,1
3846,2025-04-27,Austin,1
3847,2025-04-27,San Francisco,0
3848,2023-07-19,Seattle,0
3849,2025-11-08,Chicago,1
3850,2023-12-27,San Francisco,0
3851,2024-11-26,Austin,0
3852,2024-08-14,San Francisco,0
3853,2025-11-29,San Francisco,1
3854,2024-07-24,Chicago,0
3855,2022-08-26,Chicago,0
3856,2024-06-16,Seattle,0
3857,2024-03-22,Boston,1
3858,2025-11-24,Chicago,0
3859,2023-06-19,Boston,1
3860,2024-09-04,Seattle,1
3861,2025-10-13,San Francisco,0
3862,2024-10-13,Austin,0
3863,2025-11-06,Chicago,0
3864,2024-11-06,Austin,0
3865,2025-10-24,Chicago,0
3866,2024-04-21,Chicago,1
3867,2023-05-28,Chicago,0
3868,2024-05-20,Chicago,1
3869,2023-10-17,Austin,1
3870,2024-05-15,Chicago,0
3871,2022-12-16,San Francisco,1
3872,2025-11-12,Boston,0
3873,2022-08-10,Austin,0
3874,2023-10-02,Chicago,1
3875,2024-08-04,Chicago,0
3876,2022-01-15,Seattle,1
3877,2024-07-04,Seattle,1
3878,2022-07-09,Seattle,0
3879,2023-06-17,San Francisco,1
3880,2023-07-05,Austin,1
3881,2023-02-02,San Francisco,0
3882,2025-05-23,Seattle,0
3883,2023-03-29,San Francisco,0
3884,2023-11-22,Austin,0
3885,2024-07-05,Seattle,1
3886,2024-08-19,Chicago,0
3887,2025-09-29,Austin,0
3888,2022-09-23,Austin,1
3889,2024-05-31,Austin,0
3890,2023-07-02,Austin,0
3891,2022-08-14,Austin,1
3892,2023-10-24,Seattle,1
3893,2024-10-14,Seattle,0
3894,2024-11-08,Chicago,1
3895,2022-06-28,Austin,0
3896,2023-03-06,San Francisco,0
3897,2023-04-12,San Francisco,1
3898,2023-12-06,Seattle,0
3899,2023-08-03,Boston,0
3900,2022-06-02,Seattle,1
3901,2024-12-06,Boston,1
3902,2024-11-03,Austin,0
3903,2025-05-07,Boston,0
3904,2023-02-13,Seattle,1
3905,2024-11-14,Seattle,1
3906,2022-10-21,Seattle,0
3907,2023-03-25,Chicago,0
3908,2024-02-24,Seattle,1
3909,2022-04-28,Boston,0
3910,2024-10-25,Chicago,1
3911,2025-08-18,Seattle,1
3912,2023-06-06,Boston,0
3913,2024-08-03,Seattle,0
3914,2024-09-03,Seattle,0
3915,2023-03-02,Boston,0
3916,2022-11-22,Boston,0
3917,2025-09-18,San Francisco,0
3918,2023-02-12,Boston,1
3919,2022-06-11,Austin,0
3920,2023-04-17,Boston,1
3921,2023-05-10,Boston,0
3922,2025-06-15,Seattle,1
3923,2023-03-14,Austin,0
3924,2023-02-07,Boston,0
3925,2022-06-07,Austin,1
3926,2022-12-05,Boston,0
3927,2024-10-25,Chicago,0
3928,2023-01-11,Boston,1
3929,2023-08-31,Seattle,0
3930,2025-11-24,Boston,1
3931,2024-07-23,San Francisco,1
3932,2025-11-18,Seattle,1
3933,2025-04-01,San Francisco,1
3934,2025-05-02,Seattle,1
3935,2022-10-25,Austin,1
3936,2025-04-28,Boston,0
3937,2024-06-22,Boston,0
3938,2023-06-23,Boston,0
3939,2023-02-04,Chicago,0
3940,2024-11-13,San Francisco,1
3941,2024-06-21,Austin,0
3942,2023-04-03,Austin,0
3943,2022-01-15,Chicago,0
3944,2024-06-27,Boston,0
3945,2025-02-22,Austin,1
3946,2023-11-13,Seattle,1
3947,2022-05-01,San Francisco,1
3948,2022-11-09,Chicago,1
3949,2025-11-05,Seattle,0
3950,2023-06-26,Chicago,0
3951,2023-11-21,Seattle,1
3952,2024-09-18,San Francisco,1
3953,2023-07-26,San Francisco,0
3954,2024-11-11,Austin,1
3955,2023-08-18,San Francisco,0
3956,2022-08-20,Austin,0
3957,2023-05-14,Austin,1
3958,2023-06-27,Boston,0
3959,2022-11-17,Boston,0
3960,2025-08-26,Seattle,0
3961,2024-08-30,Chicago,0
3962,2025-08-12,Chicago,0
3963,2023-06-19,San Francisco,1
3964,2023-04-30,Austin,0
3965,2025-11-22,Boston,0
3966,2024-08-24,San Francisco,0
3967,2025-08-06,Austin,0
3968,2024-08-28,San Francisco,0
3969,2022-05-23,Boston,0
3970,2022-10-19,Boston,1
3971,2022-12-22,Seattle,0
3972,2023-06-30,Seattle,1
3973,2025-05-06,Chicago,0
3974,2023-02-09,Austin,1
3975,2025-07-20,Seattle,1
3976,2025-07-19,Seattle,0
3977,2023-08-10,Chicago,0
3978,2025-11-18,Seattle,0
3979,2023-10-29,Boston,0
3980,2022-10-05,Boston,0
3981,2022-01-20,Chicago,1
3982,2024-07-07,Seattle,1
3983,2022-04-22,San Francisco,0
3984,2022-09-13,Boston,0
3985,2024-02-25,Austin,1
3986,2023-05-31,Austin,1
3987,2023-05-24,Austin,0
3988,2022-11-02,San Francisco,1
3989,2022-07-25,Austin,0
3990,2022-09-06,San Francisco,1
3991,2025-10-02,San Francisco,1
3992,2022-03-15,Seattle,0
3993,2024-11-30,Chicago,0
3994,2025-01-22,Chicago,1
3995,2024-05-01,Seattle,1
3996,2025-08-15,San Francisco,0
3997,2023-05-07,Seattle,1
3998,2023-06-20,San Francisco,1
3999,2024-10-13,San Francisco,1
4000,2022-04-18,Seattle,0
